Normal Inferred Class,Normal Encode Time,Normal Distance Time,Omen Dim Use,Omen Inferred Class,Omen Encode Time,Omen Distance Time,Omen Test Time,Absolute Dim Used,Absolute Inferred Class,Absolute Time,Diff Dim Used,Diff Inferred Class,Diff Time,Mean Dim Used,Mean Inferred Class,Mean Time,Actual Class
3,243.4,0.1,157,3,243.4,0.2,2.1,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,38,3,59.3,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,81,3,126.0,0.0,0.8,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,63,3,97.7,0.1,0.8,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,81,3,125.8,0.1,0.8,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.3,0.1,13,3,20.2,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.3,0.1,11,3,16.9,0.1,0.1,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,157,3,243.4,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,83,3,129.0,0.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.3,0.1,81,3,125.7,0.0,1.1,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.0,53,3,82.3,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,85,3,131.7,0.0,1.3,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,13,3,20.1,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,60,3,93.8,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
5,243.4,0.1,157,5,243.7,0.1,1.9,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,13,4,20.3,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,107,3,165.8,0.2,1.4,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,29,3,45.3,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,29,3,45.2,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,157,4,243.6,0.3,1.8,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.3,0.1,157,4,243.5,0.0,2.2,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,140,4,217.0,0.1,2.0,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,157,4,243.2,0.1,2.4,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,75,3,116.1,0.1,1.1,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,16,3,24.9,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.3,0.1,157,3,243.4,0.3,2.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.3,0.1,8,3,12.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,157,4,243.8,0.2,1.8,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,8,3,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,157,4,243.9,0.0,1.8,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,81,3,125.4,0.1,1.2,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.3,0.1,157,4,244.1,0.1,1.6,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,39,4,60.6,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,50,4,77.4,0.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,24,4,37.4,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,118,4,182.7,0.0,1.9,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,157,4,243.2,0.2,2.3,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,157,4,243.3,0.1,2.3,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,157,3,243.5,0.1,2.2,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,8,3,12.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,8,3,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,90,3,139.6,0.2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,3
5,243.4,0.1,46,5,71.6,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,154,5,238.7,0.2,2.1,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,157,5,243.6,0.0,2.1,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,57,5,88.2,0.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,51,5,79.0,0.2,0.5,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,53,5,82.0,0.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,54,5,83.7,0.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,62,5,95.8,0.1,1.1,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,157,5,243.5,0.2,2.1,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.4,0.1,157,4,243.3,0.2,2.3,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,45,5,69.6,0.0,0.8,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.3,0.1,122,4,189.4,0.0,1.5,0,0,0.0,0,0,0.0,0,0,0.0,5
3,243.3,0.1,157,3,243.7,0.2,1.8,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.4,0.1,157,4,242.9,0.1,2.7,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,17,5,26.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,120,5,186.0,0.2,1.6,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.4,0.1,157,4,243.3,0.1,2.3,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.3,0.1,157,4,243.8,0.1,1.9,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.4,0.1,157,4,243.7,0.1,1.9,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.4,0.1,157,4,244.4,0.1,1.3,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,157,5,243.5,0.0,2.3,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.4,0.1,157,4,244.0,0.2,1.6,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.4,0.1,157,4,243.4,0.1,2.2,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,53,5,82.3,0.1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,88,5,136.7,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
0,243.4,0.1,14,0,21.8,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,17,0,26.2,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,52,0,80.8,0.1,0.4,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,14,0,21.8,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,49,0,75.8,0.1,0.7,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,12,0,18.5,0.1,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,33,0,50.9,0.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,38,0,58.8,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,69,0,106.9,0.1,0.9,0,0,0.0,0,0,0.0,0,0,0.0,0
2,243.4,0.1,157,2,243.0,0.0,2.8,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,157,0,243.7,0.2,1.8,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,92,0,142.7,0.1,1.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,46,0,71.1,0.1,0.8,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,33,0,50.9,0.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,23,0,35.7,0.1,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.3,0.1,33,0,51.2,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.3,0.1,37,0,57.4,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,67,0,103.4,0.0,1.4,0,0,0.0,0,0,0.0,0,0,0.0,0
2,243.4,0.1,76,2,117.9,0.1,0.9,0,0,0.0,0,0,0.0,0,0,0.0,0
2,243.4,0.1,76,2,118.0,0.1,0.9,0,0,0.0,0,0,0.0,0,0,0.0,0
2,243.3,0.1,157,2,243.6,0.1,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,157,0,243.8,0.2,1.8,0,0,0.0,0,0,0.0,0,0,0.0,0
2,243.4,0.1,89,2,138.2,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,24,0,37.2,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.3,0.1,29,0,44.8,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0
2,243.5,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,28,2,43.4,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,17,2,26.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,9,2,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,9,2,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,12,2,18.7,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,13,2,20.2,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,27,2,42.2,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,14,2,21.8,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,15,2,23.1,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,13,2,20.0,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,11,2,17.2,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,10,2,15.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,13,2,20.1,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,14,2,21.6,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,9,2,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
1,243.4,0.1,157,1,243.8,0.2,1.8,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,80,0,124.3,0.1,0.8,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,49,0,75.8,0.1,0.7,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,157,0,243.2,0.1,2.4,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,33,0,51.5,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.5,0.1,2.2,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,14,1,21.9,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,26,1,40.3,0.1,0.2,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.3,0.3,2.2,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.5,0.1,78,0,120.9,0.1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.5,0.1,157,0,243.7,0.0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,132,1,204.5,0.0,2.1,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,65,1,100.8,0.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,74,1,114.9,0.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,82,1,127.3,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,91,1,141.2,0.0,1.2,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,8,1,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.6,0.1,2.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,157,0,243.3,0.2,2.1,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.5,0.1,27,1,41.5,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,71,0,110.3,0.1,0.6,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.5,0.1,132,0,204.7,0.2,1.7,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,130,0,202.1,0.0,1.4,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,74,0,115.1,0.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0,1
4,243.4,0.1,18,4,28.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,16,4,24.8,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,24,4,37.1,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.3,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,157,4,243.4,0.2,2.1,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,157,4,243.6,0.1,1.9,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,157,4,243.7,0.2,1.8,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,26,4,40.6,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.3,0.1,8,3,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.3,0.1,27,4,41.7,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.3,0.1,63,4,97.5,0.0,1.1,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,127,4,196.8,0.0,1.9,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,35,3,54.6,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,53,4,82.5,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.3,0.1,19,4,29.6,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,27,4,42.1,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,9,4,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,28,4,43.5,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.3,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,18,3,28.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.3,0.1,15,3,23.1,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,13,3,20.2,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,24,3,36.9,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,24,3,36.9,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.3,0.1,20,3,31.2,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,16,3,24.6,0.1,0.2,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,43,3,66.9,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,29,3,44.7,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,63,3,98.2,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,22,3,34.3,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,24,3,37.1,0.1,0.3,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.3,0.1,157,3,243.6,0.4,1.8,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,157,3,243.7,0.3,1.7,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,157,3,243.5,0.2,2.0,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,18,4,28.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.3,0.1,30,4,46.4,0.1,0.4,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,92,3,142.5,0.1,1.3,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.3,0.1,157,4,243.3,0.0,2.5,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,123,4,190.5,0.2,1.8,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,13,3,20.1,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,16,3,24.7,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,8,3,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,28,4,43.2,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,157,3,243.3,0.3,2.1,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.3,0.1,157,3,243.8,0.1,1.9,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,66,3,102.4,0.2,0.7,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,143,3,221.7,0.2,1.9,0,0,0.0,0,0,0.0,0,0,0.0,3
5,243.4,0.1,61,5,94.5,0.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,18,5,28.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,31,5,48.2,0.1,0.1,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,27,5,42.0,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,35,5,54.3,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,30,5,46.4,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,8,5,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,18,5,28.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,8,5,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,17,5,26.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,8,5,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,9,5,13.9,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,18,5,28.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,18,5,27.8,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,45,5,69.7,0.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,8,5,12.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,10,5,15.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,8,5,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,8,5,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,8,5,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,21,5,32.8,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,8,5,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,8,5,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,12,5,18.5,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,30,5,46.3,0.1,0.4,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,9,5,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,47,5,73.1,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,5
0,243.4,0.1,20,0,31.0,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,9,0,13.9,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,26,0,40.6,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,78,0,121.2,0.1,0.7,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,17,0,26.2,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,16,0,24.9,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,68,0,105.7,0.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,31,0,48.3,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,18,0,27.7,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,52,0,80.6,0.1,0.6,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,49,0,76.2,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,15,0,23.1,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,14,0,21.7,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,18,0,28.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,52,0,80.5,0.1,0.7,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,26,0,40.3,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,14,0,21.6,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,23,0,35.9,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,17,0,26.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,68,0,105.5,0.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,31,0,48.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
2,243.5,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,64,2,99.4,0.1,0.7,0,0,0.0,0,0,0.0,0,0,0.0,2
0,243.4,0.1,157,0,243.5,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,14,2,21.6,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
0,243.4,0.1,18,0,28.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,9,2,13.9,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,8,2,12.3,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
0,243.5,0.1,14,0,21.8,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,70,2,108.6,0.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,157,2,243.1,0.3,2.3,0,0,0.0,0,0,0.0,0,0,0.0,2
0,243.4,0.1,157,0,243.7,0.0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,2
0,243.4,0.1,157,0,243.2,0.0,2.5,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,49,2,76.2,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.0,9,2,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,9,2,13.9,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
0,243.4,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
